timestamp,temperature_celsius,vibration_mm_s,current_amps,fault_detected
2026-09-18 16:56:15.212371,45.50098570069175,2.379381971071835,10.64838385350038,0.0
2026-09-18 15:26:15.212371,44.04165152430942,2.6014615104256498,12.658557533669933,0.0
2026-09-18 19:26:15.212371,43.34200997815586,2.999005054929826,12.348477202255367,0.0
2026-09-18 23:24:15.212371,47.01258561842888,2.3059115907293855,11.38044646217305,0.0
2026-09-18 15:06:15.212371,46.47693315999082,2.4752681451737835,12.012109728336378,0.0
2026-09-18 18:51:15.212371,42.5044336360703,1.940165052686928,11.168754005982162,0.0
2026-09-19 06:18:15.212371,94.35482587685891,7.301291646322756,18.93334196393216,1.0
2026-09-18 15:46:15.212371,44.56065622432497,3.7634662129368106,12.201865045168304,0.0
2026-09-19 02:48:15.212371,43.750362844608645,3.330629607273935,12.2460094239964,0.0
2026-09-19 01:54:15.212371,46.42191993640698,1.7371718427149525,11.70124490265418,0.0
2026-09-18 22:14:15.212371,43.93899770477894,2.1322350287051166,12.71137406804997,0.0
2026-09-18 22:53:15.212371,43.27201846064037,2.495440501677898,12.31919596280419,0.0
2026-09-19 06:58:15.212371,84.78588309344212,7.380503266784849,18.14407372256749,1.0
2026-09-18 21:08:15.212371,45.010487399436364,2.561148751516142,11.60379003950002,0.0
2026-09-19 01:31:15.212371,45.21286045538379,2.794289202210305,12.596253756238987,0.0
2026-09-19 01:48:15.212371,43.950959467440455,3.3634819256167026,12.597054701523685,0.0
2026-09-19 03:59:15.212371,80.41248589492868,7.990218027155813,17.357514467764176,1.0
2026-09-18 18:57:15.212371,42.12827569764112,2.738520413611561,11.892539484855632,0.0
2026-09-19 00:03:15.212371,46.54173038777393,3.019952343698038,12.092370289447862,0.0
2026-09-18 23:21:15.212371,45.09479734263283,2.3314570144409803,11.71319911355155,0.0
2026-09-19 06:52:15.212371,78.40376402700616,6.845005900703814,17.75458213280855,1.0
2026-09-18 16:44:15.212371,46.627034434739336,2.6219003568855994,12.475153795986788,0.0
2026-09-19 02:52:15.212371,45.373533528954155,2.000807280405854,11.760581271995799,0.0
2026-09-19 06:21:15.212371,87.67314543061218,7.322510785760566,21.494726395831115,1.0
2026-09-18 17:19:15.212371,45.68230394963329,2.1736880103488048,12.097303727618621,0.0
2026-09-18 20:27:15.212371,48.06547782600516,3.645471286295371,12.142777037428829,0.0
2026-09-18 15:05:15.212371,45.39372247173824,2.3930055778872457,11.466233542872864,0.0
2026-09-18 20:19:15.212371,44.68012294007315,1.8384551032962508,11.67311683067559,0.0
2026-09-18 15:02:15.212371,45.41772719000951,3.2752502464070385,11.522438710325323,0.0
2026-09-18 15:14:15.212371,45.68723657913692,2.181130007874342,12.593693025782375,0.0
2026-09-18 21:00:15.212371,47.35888024144258,1.7035031332341655,12.175724103770792,0.0
2026-09-19 01:33:15.212371,48.007985977165376,2.6973357649114904,12.159825912959489,0.0
2026-09-18 20:17:15.212371,47.950712433899106,1.4233049431981426,12.630960750356996,0.0
2026-09-18 18:46:15.212371,43.146139056843836,2.885849355324172,11.932845629264726,0.0
2026-09-18 17:28:15.212371,42.858215003877774,2.0165119284353934,11.247639812984499,0.0
2026-09-19 05:49:15.212371,83.432351569138,10.222495103693898,17.871623645783004,1.0
2026-09-18 18:59:15.212371,45.020466122039174,1.8585038879057152,12.38983026613467,0.0
2026-09-18 20:44:15.212371,49.37960586643534,2.0057044464245415,11.613561166088196,0.0
2026-09-18 17:58:15.212371,46.908003526986406,3.5376304363126327,12.806110314127713,0.0
2026-09-19 01:56:15.212371,44.27806766836184,2.2240709270537766,12.86944983189879,0.0
2026-09-19 04:28:15.212371,78.53868652447191,6.728549107071373,20.95386885223655,1.0
2026-09-19 06:45:15.212371,93.79310242097567,8.719162277129096,18.399620867437427,1.0
2026-09-19 05:32:15.212371,99.74547212654363,8.217331749645338,17.167611190229493,1.0
2026-09-18 18:56:15.212371,47.88254657813223,2.476539710560408,11.447147665757033,0.0
2026-09-18 17:50:15.212371,42.24466126408582,2.849111656806795,11.098430161872027,0.0
2026-09-18 14:39:15.212371,41.1734395106844,2.5982773882557875,11.9610814014936,0.0
2026-09-18 16:19:15.212371,49.92648422497057,3.2887266398817374,12.42371083857521,0.0
2026-09-18 17:37:15.212371,46.71279758864694,1.4791325657878547,12.057513039573708,0.0
2026-09-18 19:37:15.212371,47.19755370397438,2.6087164365898614,13.115650073096315,0.0
2026-09-18 20:56:15.212371,43.20317065730328,2.55268775307298,12.400204762613841,0.0
2026-09-18 23:10:15.212371,43.473481686914965,2.53223720740506,12.011232946406023,0.0
2026-09-19 05:25:15.212371,86.70025647284446,9.993399979303113,18.57465780880602,1.0
2026-09-19 03:57:15.212371,92.68965959206277,6.293471494362775,16.728884317191195,1.0
2026-09-18 18:37:15.212371,46.83572389410955,2.6979017667187044,12.887655446304755,0.0
2026-09-19 00:57:15.212371,48.05910063892123,2.9078686062696484,12.395312799581385,0.0
2026-09-19 01:38:15.212371,44.3146248118393,2.4329914166635414,11.662145960419194,0.0
2026-09-18 20:14:15.212371,43.56311155749513,3.297252531612486,12.563025125386083,0.0
2026-09-18 19:22:15.212371,46.7991997508665,2.539317595158045,11.870601968666449,0.0
2026-09-18 22:46:15.212371,46.85235509506328,2.1659547731784756,12.188204763048759,0.0
2026-09-18 22:20:15.212371,48.28993542700257,3.1065488499895917,11.691174052282825,0.0
2026-09-18 15:47:15.212371,45.71422514302349,2.2345656135398397,11.987902196804542,0.0
2026-09-18 21:22:15.212371,48.102303951045045,2.163254687878066,11.867742579344695,0.0
2026-09-19 00:02:15.212371,45.47122911621713,2.165463630670042,11.19616948644097,0.0
2026-09-19 03:41:15.212371,47.10630570666581,1.9951346476450311,11.275177390150734,0.0
2026-09-19 05:37:15.212371,87.73632398688983,10.298551587017174,18.71690723641924,1.0
2026-09-19 06:41:15.212371,79.44016487112918,7.572686759945494,18.21150758254296,1.0
2026-09-18 15:59:15.212371,44.344675706804466,3.0846477952228364,11.327010159876625,0.0
2026-09-19 06:19:15.212371,86.94807088685452,7.773743432649957,21.04201245431876,1.0
2026-09-19 03:01:15.212371,50.26476412967478,2.683682753408089,12.130625265616928,0.0
2026-09-18 14:49:15.212371,42.15050362757309,2.3185807197801704,11.665927957230503,0.0
2026-09-18 15:45:15.212371,41.024862170798215,3.094196636724042,11.784189843640975,0.0
2026-09-18 17:44:15.212371,45.116417436892,2.2144105051086016,12.538003569299299,0.0
2026-09-18 17:13:15.212371,48.7935859653079,3.4004702164554077,11.912057093783831,0.0
2026-09-18 20:22:15.212371,44.96297372801522,2.155924827411138,10.932162893010652,0.0
2026-09-19 03:50:15.212371,93.36726045149268,7.063481915430164,17.809071505821855,1.0
2026-09-18 22:57:15.212371,44.89952378110173,2.9088831496001437,11.918603546963853,0.0
2026-09-19 00:28:15.212371,46.73921184021132,3.0928520773314983,12.35987897107409,0.0
2026-09-19 00:19:15.212371,45.667324210573895,2.5682676655413688,11.318412997703595,0.0
2026-09-19 01:45:15.212371,47.54311018998832,2.281270849838295,12.231295646426975,0.0
2026-09-18 16:02:15.212371,45.592240554129155,2.416440959841573,11.499834337697212,0.0
2026-09-18 22:11:15.212371,44.55806080093355,1.79314275154751,11.70862067119421,0.0
2026-09-19 03:29:15.212371,46.22117149056765,2.5308399249239857,11.975673824214775,0.0
2026-09-18 22:30:15.212371,43.48729850943139,2.107005269746025,11.724731575254209,0.0
2026-09-19 04:05:15.212371,78.36763935844459,10.18373348322015,14.14465484130878,1.0
2026-09-19 06:06:15.212371,81.45210072625413,8.622298250542865,19.993141021158895,1.0
2026-09-19 02:10:15.212371,41.886741652952196,2.414907688737536,12.997833744891983,0.0
2026-09-19 00:52:15.212371,43.02079035948284,3.528103564970161,12.709801502256818,0.0
2026-09-19 01:51:15.212371,46.425996860344775,2.966295415936545,12.231030446625947,0.0
2026-09-18 15:21:15.212371,46.8625602382324,2.214626853125262,11.852299294930486,0.0
2026-09-18 22:15:15.212371,43.84836351871064,3.118046587605219,12.463107701120796,0.0
2026-09-18 21:48:15.212371,40.86511579992025,2.2091595430256783,11.737955801032705,0.0
2026-09-19 02:17:15.212371,44.806573776259214,2.4031702703601407,12.897605677956161,0.0
2026-09-18 15:24:15.212371,45.66252686280713,2.2238884778595143,11.49672871736018,0.0
2026-09-18 20:25:15.212371,43.345538112895355,2.3375843082456886,12.11161945706458,0.0
2026-09-18 17:21:15.212371,46.65436649807205,1.5552296345272345,11.339988744389647,0.0
2026-09-18 21:35:15.212371,41.48252102715377,3.6052615007956756,11.754181907183977,0.0
2026-09-18 20:10:15.212371,44.057923388763356,2.413464087858065,12.310785944928025,0.0
2026-09-18 19:07:15.212371,46.3242613490421,2.3253711478407855,12.807791411774115,0.0
2026-09-18 21:54:15.212371,43.972266165326616,2.616892955895374,11.83605264174354,0.0
2026-09-18 14:48:15.212371,45.13505640937585,3.649449061809625,12.459614467287603,0.0
2026-09-19 02:47:15.212371,42.4408460665286,3.386125798334872,12.210486472194695,0.0
2026-09-19 05:55:15.212371,79.34555782337043,7.272041246948198,19.970899371230438,1.0
2026-09-19 04:30:15.212371,82.48512614724328,6.365550443986417,18.43355112752526,1.0
2026-09-19 03:07:15.212371,45.244019629290726,2.1263941604260883,11.323664857078233,0.0
2026-09-18 18:44:15.212371,45.887638856292455,2.771800077297216,12.14434681463993,0.0
2026-09-19 01:24:15.212371,45.39616952153571,3.144876377041373,10.697893071686433,0.0
2026-09-18 19:02:15.212371,45.39811939114694,1.7217090506701245,11.718915986710849,0.0
2026-09-19 00:46:15.212371,43.419051089109374,2.7691480395248167,11.82082992398939,0.0
2026-09-19 02:51:15.212371,43.54851237369307,2.734387128037512,12.548576355876849,0.0
2026-09-18 23:36:15.212371,45.1731795749458,1.9149434869703201,11.912072797783964,0.0
2026-09-18 23:18:15.212371,44.86784040270537,2.393278564534896,12.33643061798341,0.0
2026-09-19 00:29:15.212371,47.7112757176099,2.8594766553325335,11.353363521064418,0.0
2026-09-19 01:06:15.212371,44.32843060141975,2.831440634333706,12.052947226557617,0.0
2026-09-18 20:52:15.212371,45.683511951554316,2.0087563032308453,12.362547893423999,0.0
2026-09-19 06:39:15.212371,84.74897691479127,5.67707255170438,21.974551998461617,1.0
2026-09-18 23:47:15.212371,49.15080159729088,2.789645749800544,12.123252389216002,0.0
2026-09-19 01:09:15.212371,41.993714093763785,1.8515840260220768,11.217879194144475,0.0
2026-09-18 23:46:15.212371,45.57954971379283,2.4923450754135024,11.444271021531485,0.0
2026-09-18 23:51:15.212371,44.1838492539569,2.420735213486515,11.492452904086065,0.0
2026-09-18 17:43:15.212371,45.30745021189106,2.820421430633505,11.601987071598256,0.0
2026-09-19 01:37:15.212371,40.8532195351837,2.195108547840309,11.756385717943225,0.0
2026-09-19 02:34:15.212371,43.920480639381275,2.255575289106863,12.347768878782889,0.0
2026-09-19 02:55:15.212371,42.18667780630356,3.1134666119421537,11.803993680040435,0.0
2026-09-19 00:44:15.212371,45.96201846347343,3.264234213206266,13.049860894583258,0.0
2026-09-19 01:42:15.212371,42.778848309068344,2.4395259256961093,12.339686641478252,0.0
2026-09-19 06:36:15.212371,85.19118997480014,7.69121085367949,14.175490049160446,1.0
2026-09-18 19:15:15.212371,43.754600960358815,2.401825075457511,11.99277386456086,0.0
2026-09-18 15:49:15.212371,43.9634595634527,3.022080438534536,12.162179640860801,0.0
2026-09-18 19:44:15.212371,45.64833270497689,2.6005495233574836,11.915928090707606,0.0
2026-09-18 20:45:15.212371,43.3834034292897,1.9482053413921145,12.203526143562268,0.0
2026-09-19 04:46:15.212371,85.37977633958043,6.236608091562722,16.937571410784802,1.0
2026-09-18 15:32:15.212371,44.85597975683933,2.6429326953624526,11.500348883852544,0.0
2026-09-19 01:12:15.212371,39.60622671411686,2.2356916591251217,11.550607975838435,0.0
2026-09-19 05:03:15.212371,92.26630331660517,5.652795842956918,16.664440887062227,1.0
2026-09-18 23:31:15.212371,43.406209489059044,1.7575510157750482,12.744931719301041,0.0
2026-09-18 15:03:15.212371,41.08065975224045,2.0008229796306045,12.21179953279673,0.0
2026-09-18 17:29:15.212371,45.964944830486374,2.4761443219290102,12.380027981844801,0.0
2026-09-19 01:08:15.212371,44.48081729727279,2.5905107793518534,12.988220292257743,0.0
2026-09-19 05:51:15.212371,87.41343943604606,8.00554350777177,18.504480792853354,1.0
2026-09-19 04:17:15.212371,79.90167830653942,8.694777192901377,16.15106802374089,1.0
2026-09-18 18:35:15.212371,45.809963421921914,3.1900456770737255,12.213597180935842,0.0
2026-09-18 15:57:15.212371,46.93728998106578,2.753637015553649,11.762548171688739,0.0
2026-09-18 14:35:15.212371,46.08512008717193,2.052696348890248,11.873823248936857,0.0
2026-09-18 22:59:15.212371,43.18487267591681,2.778905153175931,11.498906272109263,0.0
2026-09-18 22:00:15.212371,43.939484763255116,3.113834496236646,11.327064538263393,0.0
2026-09-18 21:38:15.212371,44.46118633111089,2.4558589758243725,12.23817888467811,0.0
2026-09-18 18:08:15.212371,46.37252038074903,2.4878227038695084,11.88757200909596,0.0
2026-09-18 17:02:15.212371,48.731549022289514,2.671362673188852,11.931275742686154,0.0
2026-09-18 23:03:15.212371,43.044889510402896,2.347387647822666,11.502825312695744,0.0
2026-09-18 18:11:15.212371,47.17790119393473,2.7181618348370162,12.220970324784705,0.0
2026-09-19 04:39:15.212371,81.42120005444625,9.545870878436086,18.441082854027734,1.0
2026-09-18 15:39:15.212371,48.12928731162801,2.1345349800290405,11.538794907750749,0.0
2026-09-19 06:37:15.212371,77.75704292683228,6.8801324801896415,17.862731907829062,1.0
2026-09-18 15:18:15.212371,43.646155999388085,2.181306436346741,12.097192150788668,0.0
2026-09-18 22:44:15.212371,43.248763493230484,2.6336961570359514,11.223120616991968,0.0
2026-09-19 02:49:15.212371,45.05218210042167,2.271451871706864,11.73698257866621,0.0
2026-09-18 23:34:15.212371,45.742291746742616,1.8165606507922893,11.948372619925477,0.0
2026-09-18 22:31:15.212371,42.155492580804655,1.834383523221111,11.389643787042921,0.0
2026-09-18 18:27:15.212371,44.7705271170662,2.27055786856553,11.05907547725118,0.0
2026-09-19 01:27:15.212371,43.90628211751922,1.887850881855317,12.202147377480848,0.0
2026-09-18 17:22:15.212371,45.02600378375581,2.2738468403754615,11.694115454547358,0.0
2026-09-18 16:24:15.212371,47.28564562903004,2.2767831927247357,12.35472590856952,0.0
2026-09-18 17:24:15.212371,44.470686333524085,1.7080485882571383,11.78534888774137,0.0
2026-09-19 01:19:15.212371,42.78694818251666,3.800841557090197,11.993955526076972,0.0
2026-09-19 03:22:15.212371,43.54572564835026,1.6924340920472454,11.820115677105457,0.0
2026-09-18 23:43:15.212371,44.13488362436076,2.6959020027012732,11.841142451621883,0.0
2026-09-18 18:12:15.212371,45.128560038190926,2.5190017390841,11.454800461278577,0.0
2026-09-19 00:54:15.212371,45.11144982457739,2.389373188207114,11.066730024319693,0.0
2026-09-18 15:20:15.212371,47.0619990449919,3.2102521239949273,12.169241921730846,0.0
2026-09-18 15:50:15.212371,43.38301279421363,2.8409457448131556,11.410480104420099,0.0
2026-09-19 04:37:15.212371,80.84088895884777,10.278925885462654,19.666667823560616,1.0
2026-09-19 03:05:15.212371,46.40061975881798,2.3644381994787156,12.204326405740336,0.0
2026-09-18 17:15:15.212371,43.49252767128502,1.784612448940976,12.275742688020234,0.0
2026-09-18 16:39:15.212371,45.947184861270365,1.400597021689959,11.848410108582863,0.0
2026-09-18 16:32:15.212371,43.018927349738625,2.2205390763642057,11.732018277442975,0.0
2026-09-19 06:40:15.212371,98.10396545514988,7.263269379286843,19.822725444349445,1.0
2026-09-18 22:09:15.212371,45.42795982146844,2.039663203460317,11.948389123533753,0.0
2026-09-18 23:30:15.212371,40.05671099974542,2.974777067720662,11.888398872682597,0.0
2026-09-18 18:01:15.212371,46.51793844098653,2.598955391731324,11.554403887292356,0.0
2026-09-18 22:26:15.212371,44.74416481703847,2.566770452391141,12.000263979428299,0.0
2026-09-18 21:11:15.212371,46.245699864695,2.5202958456019413,12.106646853686469,0.0
2026-09-19 03:31:15.212371,47.16156145110924,2.846552803631572,11.620752332649966,0.0
2026-09-18 17:41:15.212371,45.77063475945767,2.3594498535570225,11.62401533413059,0.0
2026-09-18 18:19:15.212371,43.696799304788364,2.8235979698513707,12.143562082600912,0.0
2026-09-19 04:48:15.212371,87.41124476340329,8.895842327380077,15.795415700327153,1.0
2026-09-18 15:33:15.212371,47.00706579578405,2.6672283949935123,11.74761253938589,0.0
2026-09-18 22:17:15.212371,40.39615767052883,2.8045690604535887,12.61806536090311,0.0
2026-09-19 05:21:15.212371,89.06602593373988,10.147050172746775,25.852475412872653,1.0
2026-09-18 18:50:15.212371,44.49486369721368,2.318779529298434,12.652170121439076,0.0
2026-09-19 06:05:15.212371,85.27467055499925,9.280963964828336,17.215057787878255,1.0
2026-09-19 04:53:15.212371,85.18968917723801,6.151215027847236,16.226638155433086,1.0
2026-09-19 02:39:15.212371,41.59483279152432,2.426198706850666,11.821485399596696,0.0
2026-09-18 17:31:15.212371,46.42800098818418,1.9208176554037286,11.271224250267535,0.0
2026-09-19 06:26:15.212371,79.93052023853731,8.944294376332717,16.350971676944653,1.0
2026-09-19 06:20:15.212371,80.65853634061817,7.889078651587411,16.102166958350324,1.0
2026-09-19 06:24:15.212371,86.63910586421542,6.304076997593711,20.27124029436589,1.0
2026-09-19 06:47:15.212371,86.94579597833965,7.0253521597276,20.544707000213535,1.0
2026-09-19 01:17:15.212371,47.25313005909551,3.351107472317619,12.755577465123674,0.0
2026-09-18 14:28:15.212371,46.29537707620138,2.5480603884704918,11.677017910437732,0.0
2026-09-19 01:47:15.212371,42.741896457565545,2.3135834239541166,11.661217673832173,0.0
2026-09-19 00:23:15.212371,43.042472568435386,2.0141929807446743,12.009573888707877,0.0
2026-09-18 17:17:15.212371,43.368379430069126,2.1594741712625596,12.847525520215376,0.0
2026-09-18 18:49:15.212371,42.95122471733142,1.63014311061095,11.12573401338091,0.0
2026-09-18 18:16:15.212371,43.53926673656573,2.3713117312883276,12.354107211628278,0.0
2026-09-19 02:04:15.212371,46.8480540384138,3.0120312629057313,12.32522504626807,0.0
2026-09-18 14:27:15.212371,44.72347139765763,2.2419776358913133,12.687438209574092,0.0
2026-09-18 14:40:15.212371,41.550164334973935,3.0159222697343173,11.909760043204686,0.0
2026-09-19 05:02:15.212371,83.84566813077616,8.52447507094954,16.126987250420807,1.0
2026-09-18 22:56:15.212371,45.54091365155968,2.487486520627428,11.727942998942904,0.0
2026-09-18 21:09:15.212371,45.09396118752949,2.771649014518194,11.84601923518048,0.0
2026-09-18 23:59:15.212371,44.561798942382275,1.6932193010616294,12.07587899612437,0.0
2026-09-19 05:05:15.212371,88.46459311515805,7.604827675876626,17.62534196318725,1.0
2026-09-19 03:35:15.212371,41.67807813296802,2.5430719415231873,12.517624667361876,0.0
2026-09-19 02:09:15.212371,42.18307740727288,2.498312771294524,12.125100103125847,0.0
2026-09-18 16:54:15.212371,46.0438831312338,2.4772069918222512,12.094790808299372,0.0
2026-09-19 01:30:15.212371,43.57430843464567,2.2097382750976386,12.340108052725224,0.0
2026-09-18 21:23:15.212371,45.23134926858572,2.639497081111901,10.998068817796623,0.0
2026-09-19 06:09:15.212371,83.4575860577209,8.837209271777759,17.618993788004378,1.0
2026-09-18 17:00:15.212371,45.586144946597365,2.4589244108037156,12.25560129976249,0.0
2026-09-19 04:35:15.212371,81.5472947384187,9.35341576067997,16.921754593702044,1.0
2026-09-18 23:58:15.212371,45.65385474752833,1.8140494285343218,11.840076238372578,0.0
2026-09-18 18:14:15.212371,43.569392581480066,2.8067589863652085,11.950705933857869,0.0
2026-09-18 14:58:15.212371,44.973005550524135,1.9979296166239662,11.67822508384127,0.0
2026-09-19 05:40:15.212371,84.3727286999855,8.551473939487133,19.371015477580407,1.0
2026-09-18 19:14:15.212371,45.561983735470065,2.3704789270896485,11.763080326464541,0.0
2026-09-18 18:39:15.212371,47.06493052110229,2.6303368829119536,12.459577086805,0.0
2026-09-18 22:43:15.212371,44.61932264383278,2.354862727905674,11.464071383479922,0.0
2026-09-18 16:06:15.212371,42.16925851589917,2.6843366544364504,12.17531504963678,0.0
2026-09-19 05:31:15.212371,80.87294735010522,9.56763271112713,19.50115833504353,1.0
2026-09-19 04:04:15.212371,86.95347960464072,8.685920606922862,18.787594596432502,1.0
2026-09-18 16:57:15.212371,45.69289641899395,2.6760276982571485,12.338937659765454,0.0
2026-09-19 04:40:15.212371,88.4102603285631,7.013248169221795,20.435918304611118,1.0
2026-09-19 05:20:15.212371,78.71746552860373,8.500789949852802,19.01653727934918,1.0
2026-09-18 15:35:15.212371,43.709760490789755,3.505102269383175,12.27336678410069,0.0
2026-09-19 00:10:15.212371,45.36373251011699,2.8710476860046534,10.894069044335247,0.0
2026-09-19 00:04:15.212371,42.04282750844032,2.197192230131568,13.011803109614819,0.0
2026-09-19 01:34:15.212371,39.69806038321398,1.9020584689824078,11.747910084496164,0.0
2026-09-18 18:42:15.212371,47.533822298373245,2.4872229645042774,12.696232650032165,0.0
2026-09-18 19:48:15.212371,43.36355863353305,2.8193651110145925,11.463628487130096,0.0
2026-09-18 18:40:15.212371,41.961260068091974,2.22484742307729,12.50029115902149,0.0
2026-09-19 05:47:15.212371,99.92629501301705,7.241379943607095,19.49001062575456,1.0
2026-09-19 02:12:15.212371,42.43914129500743,2.8481937237283574,12.303361529568091,0.0
2026-09-18 14:43:15.212371,45.628494665190544,2.9448153978117184,11.624104474952407,0.0
2026-09-18 18:07:15.212371,41.2654696148165,2.2131499980307106,12.038425941479383,0.0
2026-09-19 05:04:15.212371,78.30697100138376,8.143016299161962,18.584385456652747,1.0
2026-09-19 00:34:15.212371,41.44255950219144,2.338660080578932,11.843470984738422,0.0
2026-09-18 15:31:15.212371,47.71248005714165,2.3061492200320077,11.988565968850558,0.0
2026-09-18 17:48:15.212371,47.16610248635055,2.529815184960087,11.645796616544768,0.0
2026-09-18 19:54:15.212371,46.24823963410431,2.467930826703504,12.550479817499285,0.0
2026-09-18 17:03:15.212371,45.94766584182358,2.728376609576892,12.47643727360147,0.0
2026-09-19 00:21:15.212371,43.9799672022905,2.5923401529324543,11.669008911101695,0.0
2026-09-18 20:54:15.212371,46.9008476763721,2.775026049512276,11.679259202388524,0.0
2026-09-18 19:32:15.212371,47.55532979157685,2.806386952531285,11.21456192396575,0.0
2026-09-18 21:19:15.212371,47.55535364379702,2.9474621884722207,11.530048449445568,0.0
2026-09-19 02:18:15.212371,43.9101618263821,2.1415888396985974,12.115035379595701,0.0
2026-09-18 19:40:15.212371,47.61095761430866,2.575209452571788,11.09947113292363,0.0
2026-09-18 14:56:15.212371,43.79658677554121,1.8277747444828614,12.242366408647237,0.0
2026-09-19 04:16:15.212371,87.823029629468,8.444863317711143,14.592256826346562,1.0
2026-09-18 22:51:15.212371,44.02574923247061,2.0507660091044815,12.821336476627982,0.0
2026-09-18 20:03:15.212371,44.35722831669401,1.8861960924315038,12.233846585882716,0.0
2026-09-19 03:39:15.212371,42.44650284835938,2.9519674205430975,11.67498803279655,0.0
2026-09-19 05:34:15.212371,78.24462816895989,7.472878646429401,17.099974284008372,1.0
2026-09-19 01:44:15.212371,46.871356786294925,2.05625391109895,12.333156250454605,0.0
2026-09-18 14:57:15.212371,48.70455636901787,2.040674026757901,11.576821672504563,0.0
2026-09-19 01:13:15.212371,44.89141026696438,2.7931820093775466,11.334843187130506,0.0
2026-09-19 06:59:15.212371,85.29011367404198,6.609952536729034,17.575582060197696,1.0
2026-09-19 00:09:15.212371,49.54138571560879,2.1971425384983307,12.686424237338265,0.0
2026-09-18 20:16:15.212371,45.62181513119601,2.0043038252718466,11.113483765896559,0.0
2026-09-18 19:17:15.212371,44.01399813068233,2.481388881745079,12.003211134905468,0.0
2026-09-19 02:16:15.212371,45.42203493440524,1.9291554429332476,11.839666187221404,0.0
2026-09-18 22:05:15.212371,42.6042442148223,2.472115461171147,12.096794955683773,0.0
2026-09-19 03:48:15.212371,82.26659957706367,7.046956416761556,18.699600049135814,1.0
2026-09-19 01:05:15.212371,42.40984245587277,2.8674388930249086,12.343159228478351,0.0
2026-09-18 17:23:15.212371,47.907068154314636,1.2880603366855217,11.981481601475794,0.0
2026-09-19 03:49:15.212371,83.64172444836973,6.215500011364458,15.991890806315979,1.0
